planned_unit_id,run_id,original_raw_record_sha256,original_reference_filter_id,original_mapper_filter_id,original_reference_filter_definition_hash,original_mapper_filter_definition_hash,original_same_filter_contract,original_scientific_evidence_eligible,audited_reference_filter_id,audited_mapper_filter_id,audited_reference_filter_definition_sha256,audited_mapper_filter_definition_sha256,same_filter_contract_requalified,scientific_evidence_eligible_requalified,requalification_reason,forensic_proof_id
III-2A__unit_circle_S1__N1000__L25_P010,III-2A_Circle_Cover_Landscape__unit_circle_S1__N1000__rep0__L25_P010__b3430459df70aa6c,6c1bfe62d9356e2588dff093111a6b21a1bb7bc3558850c19f3cd19d89c04e61,circle_height_y,circle_height_y,height,height,False,False,circle_height_y,circle_height_y,d784b8d86fb471649c90278087fec52270cf927c76bf862758e183e20f42b78d,d784b8d86fb471649c90278087fec52270cf927c76bf862758e183e20f42b78d,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2A__unit_circle_S1__N1000__L25_P020,III-2A_Circle_Cover_Landscape__unit_circle_S1__N1000__rep0__L25_P020__8cfaac24528f33ff,0a38b7c077d2db79155fda69c8b2f47b555f55272bb0bd17a606a5bf88baac84,circle_height_y,circle_height_y,height,height,False,False,circle_height_y,circle_height_y,d784b8d86fb471649c90278087fec52270cf927c76bf862758e183e20f42b78d,d784b8d86fb471649c90278087fec52270cf927c76bf862758e183e20f42b78d,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2A__unit_circle_S1__N1000__L25_P030,III-2A_Circle_Cover_Landscape__unit_circle_S1__N1000__rep0__L25_P030__6eb4814bdaffdd25,afa87d2e73224ba268aab6d47ac7eac3303cb3753d7f4768ae945fc494f68c08,circle_height_y,circle_height_y,height,height,False,False,circle_height_y,circle_height_y,d784b8d86fb471649c90278087fec52270cf927c76bf862758e183e20f42b78d,d784b8d86fb471649c90278087fec52270cf927c76bf862758e183e20f42b78d,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2A__unit_circle_S1__N1000__L25_P040,III-2A_Circle_Cover_Landscape__unit_circle_S1__N1000__rep0__L25_P040__6fdfeb0e676030d3,230f17a028170a927b4a7a689960b160d5a5df9830f5876bffe70bcfd6f4de51,circle_height_y,circle_height_y,height,height,False,False,circle_height_y,circle_height_y,d784b8d86fb471649c90278087fec52270cf927c76bf862758e183e20f42b78d,d784b8d86fb471649c90278087fec52270cf927c76bf862758e183e20f42b78d,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2A__unit_circle_S1__N1000__L25_P050,III-2A_Circle_Cover_Landscape__unit_circle_S1__N1000__rep0__L25_P050__2437fdf6c9c90c06,25a312756b6c4e2656a8e0ae0c3a8cb133d96141640fb955e5be71dd9b2993e8,circle_height_y,circle_height_y,height,height,False,False,circle_height_y,circle_height_y,d784b8d86fb471649c90278087fec52270cf927c76bf862758e183e20f42b78d,d784b8d86fb471649c90278087fec52270cf927c76bf862758e183e20f42b78d,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep00__L05_P010,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep0__L05_P010__99d6874d8cbd8b83,73e631e9f11ad4c410ce61adbea913a93358a02186b88ff86fbf114a5822a556,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep00__L05_P030,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep0__L05_P030__8a56d4c56a4f5a4f,536b32e6bb9b46e51b88f632cf485d368ee25b50b811cc47e8636fa8eaaa0d5e,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep00__L05_P050,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep0__L05_P050__f053a84d749ad707,afe3beb0bd93da2f0f36df845f87e0dab98c3d95c7d041866f3514a66016c4ed,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep00__L15_P010,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep0__L15_P010__876953006ed001fd,4c39eb715a53972fe935cb1230d43cf004e9764ffff9c4d56fdcf3a52a504087,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep00__L15_P030,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep0__L15_P030__4e8827065e5ec5f8,bce06c1a989268c224546ad44f80b74dc7dde1b351cce68d0df9bcbb81db6004,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep00__L15_P050,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep0__L15_P050__4c66fa254207c6c6,41e3a32592833eb358a99d46a4c015a2d064eabb762228351003d53c5f126a74,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep00__L25_P010,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep0__L25_P010__452ac68538f80121,dbece9eb905687c9d53ef5db25651b9152f232ea8192419e0ddd1a7f27f7cb08,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep00__L25_P030,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep0__L25_P030__49a6ec12ba49ba4f,33168b8954d4defbdcdcfe38e24138f63f7ad5d51065e688082c37f70fe85178,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep00__L25_P050,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep0__L25_P050__d1f7a8fdbd9b57a8,7bd23b9145e9a5d2624967bf777d85f0bf70498b265fee1f20f4eaab1e39875c,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep01__L05_P010,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep1__L05_P010__17fb578f330122f5,f50a86433915327af3845be1480d1db5054280861ac4794cda725d343fec1e23,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep01__L05_P030,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep1__L05_P030__de08a033fd708771,09ac722843d845756813879f715fee706667635cc10a26f6b0c6cb87f43e7403,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep01__L05_P050,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep1__L05_P050__b0b2d089ecfbabf8,e9c065776120069743ab7dd3b7f57bd2cbbc4f48cafcacaf69d928b63d842ece,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep01__L15_P010,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep1__L15_P010__dc152d8499c79cfa,81cdcdf86431f3e52217d539f18e9814201a52a0fecb5c7ef0de9e11123a18e5,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep01__L15_P030,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep1__L15_P030__428080167554223c,b98bf70c0bda65bbe91ecdfdd50816a4828bb6be2326930b6e4ac9bf865cfee0,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep01__L15_P050,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep1__L15_P050__5551e03798385f68,d8493e173795c62fa609ce5cd1dec14ffcf9b686be0648c9756a3b396ba76a29,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep01__L25_P010,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep1__L25_P010__834db7792f93b6ac,eb8d1b3ea4acc828d9d59d343dff55d707453472170551aa5f78f86b3da7b43d,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep01__L25_P030,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep1__L25_P030__32395fd26d2e5456,d684a067947b91f07c064d42270c1e0ed249565a20cdb1849522a84eaa546182,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep01__L25_P050,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep1__L25_P050__732e52e550f4c3ed,513a3efbb7d9d650fda2bd52c0a2c0e0f1e3a6275cd9a4e56a993a2135bbd05f,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep02__L05_P010,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep2__L05_P010__f24c0b564ee9c284,a0308190314fae9341d1d8f496f1a1bf7c70ce57c9ebdb334c580061ae74b64e,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep02__L05_P030,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep2__L05_P030__2d3620e0e25f4870,7f27556d72cae564108acb84e13fd6e12236b162b8d6b89dda4a59ad07cc3c26,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep02__L05_P050,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep2__L05_P050__72877f790c1a08fd,42664f0a872b86bfdd4c86ccfb4a897c30d7ba0b82fb13ff05581077d6ec69df,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep02__L15_P010,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep2__L15_P010__88b316cec42c0b05,8fbbb20fcc4aa1065578319576b6b56b48740b90fbc5b5900108487cbad8328e,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep02__L15_P030,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep2__L15_P030__dced09459ead2614,bce9d955988f6cb8f26ea230df0dd1fbcbd65981183ef42776ea7ed305dd5545,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep02__L15_P050,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep2__L15_P050__6e0310ddd1be3c90,34bb66aba684b263af69e936ede1492c3c20e69979bdab4b9de664089d874247,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep02__L25_P010,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep2__L25_P010__fd62544d71f45d0d,41f31be3886adcdfd576675549bb801d0228ba10a46f154ed553ff7e80362e6e,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep02__L25_P030,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep2__L25_P030__82f5c954807b3f9f,210aa482809139cadbb6e09a61556a1d7f0d6aeb218944ca42a9b92947f7eef2,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep02__L25_P050,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep2__L25_P050__1e47dab0ce030d10,8488ba8d015e33ef1fe5f24c5ec4e030abfe66a381e47f00efa652ba12e96fa2,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep03__L05_P010,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep3__L05_P010__1f73c90355dc39b9,35d76cd14709044033ffa65cab31ae945d131e9bf873f09a5f722adcb3122452,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep03__L05_P030,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep3__L05_P030__b7a68988dbf8b6e7,52c237bf11b5288caa77843ffcc76f1cab6d273062fa69c01b8f00d19d376de4,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep03__L05_P050,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep3__L05_P050__4948439fe06c3966,57b48a0fccbc1bbaa47348374835791ce9a7a702db1b718ceb52e52ffd341fa5,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
III-2B__branching_tripod_Y__N100__rep03__L15_P010,III-2B_Tripod_Sampling_Density__branching_tripod_Y__N100__rep3__L15_P010__fa0282dd9ffdb6c4,1146d80fa52a2d2673baf70614cd7f43b0c803f2336d4232c589e2b50b9aae12,tripod_height_y,tripod_height_y,height,height,False,False,tripod_height_y,tripod_height_y,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,685f2da6e8571fb12140d8971dfbd5d3ef26b072a38a9c15a9cd1c68a955c3f4,True,True,Positional argument swap in resolve_canonical_filter fixed by authoritative height-y registry binding,SAME_FILTER_FORENSIC_PROOF_III2_V5
