shared_construction_id,mapper_run_id,axis1_record_id,axis2_record_id,membership_payload_hash,dataset_hash,sigma,replicate_id,status,pullback_identity_match,linkage_valid
660f6ee296af8077fab0e8b6eb5c7b82fe04004d61dc4b0b7db5f7f86c472505,N1_C_DIGITS__f_mapper__sigma_0.08__rep30,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep30,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep30,0328677af460ed3a3cd6d67416d4a6887123e7afb8a8a206b831ac4b5fc54f89,82d8688b881f0372514352886545321b43b0716c86ad11bd104a4d1b67cad7c7,0.08,30,success,True,True
9185fc231d1939ceec9a2f560fa621d43b6b37b6a8e61f1f8acb096b53c0d5c8,N1_C_DIGITS__conventional__sigma_0.10__rep01,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep01,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep01,d9ea36f6b1973c601ba48b2779e458cfd7182ed33cc3ef987002ad6b93c0867e,bfe6b9180c91b12cb362d32b7e5cc4d9a77c43524beec378c9a1d10dc8147c03,0.1,1,success,True,True
359812830612ccaeaf47d4d4078538ab74858a9082e809f2de79b00c02ee8ee4,N1_C_DIGITS__f_mapper__sigma_0.10__rep01,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep01,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep01,,bfe6b9180c91b12cb362d32b7e5cc4d9a77c43524beec378c9a1d10dc8147c03,0.1,1,fcm_non_convergence,True,True
7007439e6c2fdc099696a40a96a5ccc3eddc7fa0b1caf8ab521622326603de19,N1_C_DIGITS__conventional__sigma_0.10__rep02,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep02,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep02,515fdf0f0e0d1011746129c2c2fc7a9bf07267bf9b5575d64251aa2b5d70c097,6ae5be1a8ea22a5da1e33a8dbe06ca7e9889714638f393031cb55b2ed0e5f2b2,0.1,2,success,True,True
1d4e78ef909327b2ca119f17a555d24a630b6a2898d087d5674db4cfbcf04690,N1_C_DIGITS__f_mapper__sigma_0.10__rep02,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep02,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep02,853f32a49d1c0214ad018d7e06dae16549454fb14d8095c391907a925e9cc6de,6ae5be1a8ea22a5da1e33a8dbe06ca7e9889714638f393031cb55b2ed0e5f2b2,0.1,2,success,True,True
5e03e4716d2ad4dbcb1535c393479dff724b07da18a6e643b1f4af8f3171cd28,N1_C_DIGITS__conventional__sigma_0.10__rep03,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep03,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep03,c9a6a9008ab13519c4fdae91089eb782a42f520910fd1902e93eef5f0406aced,47954e552604bbdf77b3d4eb448857efac082318f0b9cad50d6acddff013bfdc,0.1,3,success,True,True
14fa51f1581739edb9efe6b88ab504f7b11e537cb68195c08b4e098ce105e697,N1_C_DIGITS__f_mapper__sigma_0.10__rep03,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep03,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep03,09ebc87da14fdd7b1f6525fe9941c5d7013ae2930082818642c32680490f27dc,47954e552604bbdf77b3d4eb448857efac082318f0b9cad50d6acddff013bfdc,0.1,3,success,True,True
66c186dd91199e57873fbe41692a763ff64ba72a9777c5395a2c55c52982fadf,N1_C_DIGITS__conventional__sigma_0.10__rep04,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep04,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep04,59e3b8959242e588650931a991e7d54809bfdfc182b61541bed150ed37ecfdd7,336d69718b8e01d13f53a1b3051e7dcb442158400642faf981cf05d9727517c1,0.1,4,success,True,True
233161ff15b604abfc89d3c48cd9c508cb2363332c04270261713349db408043,N1_C_DIGITS__f_mapper__sigma_0.10__rep04,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep04,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep04,,336d69718b8e01d13f53a1b3051e7dcb442158400642faf981cf05d9727517c1,0.1,4,fcm_non_convergence,True,True
3aaa7e7f0ae4e793ee6770f3806e9a6964b54df7dcd96b720e5f9ebfec42697b,N1_C_DIGITS__conventional__sigma_0.10__rep05,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep05,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep05,791eaf60d1ca0eca0c2014a84f4b869347af9cbab0a6e497f913bb4e9bf23c10,61b8779abd1677506b48f146dab4a00addbdda1e2bbea324fca00a6e1ec9f43b,0.1,5,success,True,True
ce336f24bbf85df0e0e9c33eb1fa99ea39835ed49ade35a2fc91739de0be5fd5,N1_C_DIGITS__f_mapper__sigma_0.10__rep05,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep05,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep05,,61b8779abd1677506b48f146dab4a00addbdda1e2bbea324fca00a6e1ec9f43b,0.1,5,fcm_non_convergence,True,True
cc7851a06587a0db9734cf1bb1ec16ed21d4203d74233be5f1b14abcaf31510d,N1_C_DIGITS__conventional__sigma_0.10__rep06,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep06,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep06,4abefc00e0a4b1bfa3d57ec5aa1649b9c0616290414672a65d59a99704ef072f,8cee0281b4b9bb7ce610b26ac1810ffc33e2aac5895e2e6764ab55e8b8f3d797,0.1,6,success,True,True
c3be7fdc26f49e41937d01412dfa18df4f845f5ab87794b25e906a7d94756b16,N1_C_DIGITS__f_mapper__sigma_0.10__rep06,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep06,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep06,d8f506f6514d2e0e31f1c39e2ea1ba60544e5e04ddea2887be7c6412ca3076fa,8cee0281b4b9bb7ce610b26ac1810ffc33e2aac5895e2e6764ab55e8b8f3d797,0.1,6,success,True,True
a3816e4c0dc0f3c9d34744b09dec1ce11fe96bac47cfd4e6c4d8b63bbee2c919,N1_C_DIGITS__conventional__sigma_0.10__rep07,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep07,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep07,f49723487a90cb729cd70e1eb3a7c1d326f0a5102c0c7cc0bd39d77f0fc5cc96,af3e00af5309d1f66503287c6fcdc45f81a8af75709ae6a088290d9076d58385,0.1,7,success,True,True
40c3ee2d8d84c88ffb382d50067b2c238d537f14e5514a1c1636a6c1c80a56bc,N1_C_DIGITS__f_mapper__sigma_0.10__rep07,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep07,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep07,7e376af32fadcee2b27439bd8f0676e43efda9ff55859d28922c2512edfe5641,af3e00af5309d1f66503287c6fcdc45f81a8af75709ae6a088290d9076d58385,0.1,7,success,True,True
1e5c36fd6c4fd67f241e34be8dcf6fdf4eb65d4fc684ee850650118a2ef9fb25,N1_C_DIGITS__conventional__sigma_0.10__rep08,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep08,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep08,2b98eca5e7661b6aefb00e3ad2003f9380b598f2d9ca3eef84b510939bea9339,dc9408e9c665844f94399ea77ce8e3dd472726691e19f146bc5a772dac29d117,0.1,8,success,True,True
19fdbfd45c5301b466a066b73fe660a76d90939a6f3c8bc3c2bd0fdae53721bf,N1_C_DIGITS__f_mapper__sigma_0.10__rep08,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep08,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep08,084d0808bcac0f2a53a39fe89f17ac8deeb47d2eb0320333af248941d11f616a,dc9408e9c665844f94399ea77ce8e3dd472726691e19f146bc5a772dac29d117,0.1,8,success,True,True
d5b6ea38dac2d808705cf84fbd6815b30ba07da25aa6918ce01ff34649672865,N1_C_DIGITS__conventional__sigma_0.10__rep09,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep09,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep09,96e6a4282cfa1a84c6fb0d21ab73c4eeb56fe8414c78fdc1f5bfecc8d7be7c4f,d07963453c5d9f5ef00e4600b3a30a8b069cc72632e190b5eee0bfadb0b71df1,0.1,9,success,True,True
0d96ccdbaa48435f7c621c7225b89b9d2cb025aeeaa7582deb015505495b23f8,N1_C_DIGITS__f_mapper__sigma_0.10__rep09,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep09,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep09,,d07963453c5d9f5ef00e4600b3a30a8b069cc72632e190b5eee0bfadb0b71df1,0.1,9,fcm_non_convergence,True,True
ada64f62fc2c14583acceaf85500818d082538d1f86fdf6e92367a7f8fcf9286,N1_C_DIGITS__conventional__sigma_0.10__rep10,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep10,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep10,a2b7ce2abca053945b14ebf69ce407f329d34c9dc591b17e73f1c301c5641ac3,84b928872ee2d6b933516c23fa1e9d9d9dae078058d6bd35d6864d159ad11e0d,0.1,10,success,True,True
6ca767d22a31427c7294a196a52149550482b35968b01e67748e9a87758fd306,N1_C_DIGITS__f_mapper__sigma_0.10__rep10,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep10,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep10,,84b928872ee2d6b933516c23fa1e9d9d9dae078058d6bd35d6864d159ad11e0d,0.1,10,fcm_non_convergence,True,True
dc6107f23a9be3e81b2ab6360dd392a9a49c37adf1a548da8c77f375293818e3,N1_C_DIGITS__conventional__sigma_0.10__rep11,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep11,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep11,bf68b9c148b2cf0c30e9d367bcb97b8c4f4e0a7cb6b3db72114cdb43a80d299e,0c8eefdc96a6bac257cdd8bd659523658de8b1e2c612c7c6e360f8735df4bcb8,0.1,11,success,True,True
792b07cf650fa11464da76f9c5a931ee2f17b326a5c39b87af9bdc6025c37e80,N1_C_DIGITS__f_mapper__sigma_0.10__rep11,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep11,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep11,,0c8eefdc96a6bac257cdd8bd659523658de8b1e2c612c7c6e360f8735df4bcb8,0.1,11,fcm_non_convergence,True,True
1bbb82f720943ae6b56ecb2e803f775cc9ea424f3d79af4a74336c2c6da0dc43,N1_C_DIGITS__conventional__sigma_0.10__rep12,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep12,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep12,c8e6abe95527fc24e24dcb52857e55c2f1df607eba913722776d9410f4167e7e,f696bd81c0ba751b3349c6570c2cfa50e0ef4e0ec125a1ae96142f90558cd566,0.1,12,success,True,True
0cbeb942470a5ef63bc1144b3c5503afbe0e2487d497b35d3ebbb48febb7d105,N1_C_DIGITS__f_mapper__sigma_0.10__rep12,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep12,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep12,938d2e2013067e0c547415abf96470ccbdcf37b14aaf95001d767bd497c17403,f696bd81c0ba751b3349c6570c2cfa50e0ef4e0ec125a1ae96142f90558cd566,0.1,12,success,True,True
a4388d99c0c32e68ecd166187b3a30541fde6ecd7a3c73c225ff2670c78ab51b,N1_C_DIGITS__conventional__sigma_0.10__rep13,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep13,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep13,0fad59a89f7bb1ed70e5214d580058ff6a489c6a49b40805ad5f9d2592def9b6,434c87fa6e39164a41b449d279b0edd8a09b26831c004f30ca5a916dcff5f877,0.1,13,success,True,True
3352448216bc5e5ffcd2c7f696cda1e2b73687343cab6b07a28a338c20edf54a,N1_C_DIGITS__f_mapper__sigma_0.10__rep13,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep13,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep13,803d696563b34398a540b13feea3215ac418e102a15f453ec77f76a8940b59d9,434c87fa6e39164a41b449d279b0edd8a09b26831c004f30ca5a916dcff5f877,0.1,13,success,True,True
535ab2dcedab1d57c6670249fe78a7baae4131076822c5bbe39f68266a188c9e,N1_C_DIGITS__conventional__sigma_0.10__rep14,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep14,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep14,d7fe03079a3b6a7a76fce235c8870b291c8e8ff27791de0288b0c9079cbad203,d2e671ee557232dafc5e7ab4079f46f9ee365b3ef18a60fa0072b8a734e9be70,0.1,14,success,True,True
0a233d0e5581080980e7a6dc4f64cb7301c4bb5b9464c334ecb70763b7440074,N1_C_DIGITS__f_mapper__sigma_0.10__rep14,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep14,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep14,,d2e671ee557232dafc5e7ab4079f46f9ee365b3ef18a60fa0072b8a734e9be70,0.1,14,fcm_non_convergence,True,True
91e720a58ff9e72c83f4d57b372268aaa22e646f360bc204817f5b8b06ce2592,N1_C_DIGITS__conventional__sigma_0.10__rep15,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep15,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep15,0f2aa820fad6eb1be61bb84460d0b2f7f57c5436e1b425d72d7bac81cd2886a0,41ac8c3ca006e76341c68ff01e4d19d3216bed3d9bf3218c36aeae79c9da9d1b,0.1,15,success,True,True
07ba55d13524825262dced796f8ed18f26d307daead88c9faea46dd45e66c168,N1_C_DIGITS__f_mapper__sigma_0.10__rep15,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep15,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep15,2bb1dfbbc745deb774d6cdeb1d16a7a377cc95deb13417f2c1cc1e47da871cc8,41ac8c3ca006e76341c68ff01e4d19d3216bed3d9bf3218c36aeae79c9da9d1b,0.1,15,success,True,True
06305682d7270cbf515b35f5b8b0fa13245007a89adfea94033edbdd79553629,N1_C_DIGITS__conventional__sigma_0.10__rep16,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep16,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep16,485f2254515209d88334babe1dc7647d271aaace529bba6293eb7afcda4d6bd6,67910f50929790508635b811e5b589c8920f3e2974208080036ab0dfe853e720,0.1,16,success,True,True
4e50553cab58bfa6028df5b7dc39f92bb21d0f8c2c9723b2509a5ac53c695a7a,N1_C_DIGITS__f_mapper__sigma_0.10__rep16,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep16,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep16,90ccb643208a836769d260f68a4caae281e89013cd7eed309596e1dec0a301fe,67910f50929790508635b811e5b589c8920f3e2974208080036ab0dfe853e720,0.1,16,success,True,True
8eb331784e4328dd631edfe41a6fac6f639b4ad5fa5853156ed888ba08a11017,N1_C_DIGITS__conventional__sigma_0.10__rep17,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep17,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep17,e95c040e51781dde7f184962f5c5a93123b72ffe988d13f26c9ff92e2c5e375b,2813ca5810e53be61260bcc4891ceb219ec070276b29218bded0f872a497fc68,0.1,17,success,True,True
aacde2596932107c1217ab09a998158715ac476fd3b90dd9997da6c5a645cf5b,N1_C_DIGITS__f_mapper__sigma_0.10__rep17,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep17,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep17,8a307fda682843214043b625e0c856fcf77de5bff7bf80e833e57b7460875ecf,2813ca5810e53be61260bcc4891ceb219ec070276b29218bded0f872a497fc68,0.1,17,success,True,True
a9549fa8af64d6e4778f2bb80cf585ef1f0c0f634e8e44ceaa77c0afdd12c119,N1_C_DIGITS__conventional__sigma_0.10__rep18,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep18,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep18,31367dba14a0a833ceeac3b41ff5ec337c9e56a8c576f3ae3e5c983200602fd4,f813c2d7d0af7df53c36f5244b58c0e42b4b516a7f88c55dc77ec9f09bbc0bfe,0.1,18,success,True,True
be2099df44655ccd52dd600b7a8f4ed634147965dafd9b2059d942a1c42481e6,N1_C_DIGITS__f_mapper__sigma_0.10__rep18,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep18,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep18,,f813c2d7d0af7df53c36f5244b58c0e42b4b516a7f88c55dc77ec9f09bbc0bfe,0.1,18,fcm_non_convergence,True,True
14f7a78573f2a32764ef25ac4a78cc796f25250fd1a52e8b1594cc2c86792b09,N1_C_DIGITS__conventional__sigma_0.10__rep19,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep19,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep19,d2ebcaa4d0ba85dc94f1d799944d29d93790b2e9e3bc330e987a69c0ca843d0b,95426df0c383ea17c2528650c38d1302c21ba5c65373e307c8b9c87ea4170946,0.1,19,success,True,True
1e7c05e36a1e7329986a4993d902ac415b05a2b5f2d838e948ad0bcf6ff93332,N1_C_DIGITS__f_mapper__sigma_0.10__rep19,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep19,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep19,a07bab2c1056eb44b70b29e6135ce1de02b60442e47ee95800aebef673943635,95426df0c383ea17c2528650c38d1302c21ba5c65373e307c8b9c87ea4170946,0.1,19,success,True,True
7ff21c923c43a52aad2537b4876194e8755d126ab3521979f66ad406829e26a3,N1_C_DIGITS__conventional__sigma_0.10__rep20,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep20,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep20,7aeb8a94ddb66c6f8c4c0f78aab48b2be7a2d615020bc4934f883db804753666,1177484e0f243ff283c651bdf1ffb1fd1d9fc6f91e3a91f3329be67b832b69a4,0.1,20,success,True,True
ab0b638b6010a28e52d7aae5e5576dafc6983364970940af4ec0924d576f8adc,N1_C_DIGITS__f_mapper__sigma_0.10__rep20,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep20,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep20,,1177484e0f243ff283c651bdf1ffb1fd1d9fc6f91e3a91f3329be67b832b69a4,0.1,20,fcm_non_convergence,True,True
53a7347b5e5e14da72a947d8ef8ec7258126a27eebf06c018ed761335fee2deb,N1_C_DIGITS__conventional__sigma_0.10__rep21,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep21,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep21,ac6a4b1bbde0ed2a4b7939719de598ae91c5f10f9fb4c45e089726a475d06ec4,ed6db32c1aa02b63f03252cefc2d29a59d56a2be30d46fdb451c113ed38264b6,0.1,21,success,True,True
00991f91c9e8da4b6d7e751b9f258080638dd42b62faf332a3e6d285c80c882f,N1_C_DIGITS__f_mapper__sigma_0.10__rep21,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep21,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep21,,ed6db32c1aa02b63f03252cefc2d29a59d56a2be30d46fdb451c113ed38264b6,0.1,21,fcm_non_convergence,True,True
a9e4d30cf57aeb6ad414a6af57c757b06bf4237871512745049af2de4c976521,N1_C_DIGITS__conventional__sigma_0.10__rep22,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep22,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep22,c52c2d34742268c8894ffb8ab7fbd2ea8499d62cae95ff147395341435a65d58,fd233c7e8eb228716a74b54abda01de28fa182a2ba21c0dc670be6a02978d648,0.1,22,success,True,True
63bf2173b93ec3ef820ec3adbf56aa1ac1c54aec78e5cbeb844dab3f0497ab7f,N1_C_DIGITS__f_mapper__sigma_0.10__rep22,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep22,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep22,,fd233c7e8eb228716a74b54abda01de28fa182a2ba21c0dc670be6a02978d648,0.1,22,fcm_non_convergence,True,True
2cd2b874d2cabf32aa435df66a7ea67a76c831403a96ce532e6bb473bf1ecaaf,N1_C_DIGITS__conventional__sigma_0.10__rep23,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep23,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep23,d3ec668286da4e89e992fdd4a8398d6cbefbe36b6400cbf02236c9e5ed7710d0,bcf79b2c9242af7f32836cbabd36af239fb545ac10b783ab8a8f4f28cef6b6f7,0.1,23,success,True,True
2f73b426fd651a4a3363db9c59543a1f34637f979b656be40f808fdeaa61ac47,N1_C_DIGITS__f_mapper__sigma_0.10__rep23,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep23,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep23,834338670f56ba1eaeb7b0aeb8a73376a27c72a48675202e7c9a93b82c4edbb7,bcf79b2c9242af7f32836cbabd36af239fb545ac10b783ab8a8f4f28cef6b6f7,0.1,23,success,True,True
3777ee876a486a6fd675f257e8b5c4d034fadb2c4191a5c42e408710a561e4f3,N1_C_DIGITS__conventional__sigma_0.10__rep24,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep24,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep24,d45b9f9f1e65b34299e547d7cac53eb84ce6e42a68acc50b14d53a27a16ca3fa,9decbc3563c4787baac637e2052d6009b137930c1b992070a614e11bffad11ba,0.1,24,success,True,True
906a734f3e38276276023eb0f1a0fdd8ea0d6051f8226bfb3d4de8e776393f76,N1_C_DIGITS__f_mapper__sigma_0.10__rep24,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep24,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep24,,9decbc3563c4787baac637e2052d6009b137930c1b992070a614e11bffad11ba,0.1,24,fcm_non_convergence,True,True
fe49e2469a55ba828a3ba2b6c848273ffc5d8c62ecd4d5a664669458ae6d2fc7,N1_C_DIGITS__conventional__sigma_0.10__rep25,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep25,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep25,0c6b3dfb1aee72c536cce7403735869c500a47234a9ece99b3b7eeb2101e2a76,bffc179d00939e59be2576f098dacde95eea15215db0f09d02f7eab0fe36e98c,0.1,25,success,True,True
5b10f1103710ec2427448eeefe264478aa4a539cb554d7c0b6c318aff2631058,N1_C_DIGITS__f_mapper__sigma_0.10__rep25,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep25,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep25,0cd784aa90e90421e30163f019872a6b22170aa84e71afd9e3b8d2b1aa3eace3,bffc179d00939e59be2576f098dacde95eea15215db0f09d02f7eab0fe36e98c,0.1,25,success,True,True
b7b5f16a0acfea20126f2ff486f90460d1276b6e0a0b91f31dcd799b88a7e766,N1_C_DIGITS__conventional__sigma_0.10__rep26,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep26,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep26,308c2546c82128eb2e7b47aee3aeb8f330a7c36d52550cb9787c2b5c229dd58f,2e67b97eeb35b143c6c70283db916cd2809a6f6218c21b4458de839e38561705,0.1,26,success,True,True
d4d1a966b8b161586830d990bb07128f0731cd95576a717a41318ec9758055b8,N1_C_DIGITS__f_mapper__sigma_0.10__rep26,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep26,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep26,21eb28d8bd85c03cd1d65b07804f2204f2ea4df1ef88953c71e20ce447de4609,2e67b97eeb35b143c6c70283db916cd2809a6f6218c21b4458de839e38561705,0.1,26,success,True,True
6c84993355e647ddf156a2d9cc6c8f265b24f86312f12b06dd160cba16da630e,N1_C_DIGITS__conventional__sigma_0.10__rep27,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep27,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep27,6036ac136ee186bd84964a795097cf82986ec0cd893956dede12090bb87c3a90,03ce70acf8e41e76c93dce7886f1c8d17d38d69d25759cc7037e0dca26378c2e,0.1,27,success,True,True
c8390654eee7570e2a87704e7552277ffcd60c85596d68b41d5a6e4155f413fe,N1_C_DIGITS__f_mapper__sigma_0.10__rep27,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep27,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep27,f6202950b5d5fe0271f6d5fa2285e42babbd2219e6effd943848fd6f55fb903e,03ce70acf8e41e76c93dce7886f1c8d17d38d69d25759cc7037e0dca26378c2e,0.1,27,success,True,True
1ea85ddf8bbada86e83bf6c65c86d4a5a8d9540cfa908c7c5fb4667a6e4d8a47,N1_C_DIGITS__conventional__sigma_0.10__rep28,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep28,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep28,25f66f193ff5086967f1ab83ed68603d14c0e18d03ce30331c37889843d2640a,ac1b95d8899a6a5023f9bd1787b1f67df32206271c3174ff56afed111f90fabc,0.1,28,success,True,True
6c3655adb65a8fbc62b1adb43b624718e8b2f3c2b5a5e82f496217863e4a0b3d,N1_C_DIGITS__f_mapper__sigma_0.10__rep28,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep28,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep28,,ac1b95d8899a6a5023f9bd1787b1f67df32206271c3174ff56afed111f90fabc,0.1,28,fcm_non_convergence,True,True
e2523c3dcd79b3c8c78644f4104dc8153e6ef96fc79c517ca943f95291f16104,N1_C_DIGITS__conventional__sigma_0.10__rep29,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep29,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep29,8dd8186168c428e88993bc927a34ad68b0f2304e3b21a75462a09c089c9bec04,75c8647de5edaa0f46fc0d3e07121b00bcdedbdb93cae68bc66c9afbeb59a8a9,0.1,29,success,True,True
3bbfc2c2e7966a13db747ce1315b2843a6afd70c0e73b178b26b8b05e52b5f74,N1_C_DIGITS__f_mapper__sigma_0.10__rep29,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.10__rep29,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.10__rep29,aa030e729090102ace0dd7188acfcd074f5b564f82bacf5742fe94b4e3b4f616,75c8647de5edaa0f46fc0d3e07121b00bcdedbdb93cae68bc66c9afbeb59a8a9,0.1,29,success,True,True
6cb9901d17406a66fd2ef3dad9dc1cb6d12c31f6c0913b9d1421bea605bb0379,N1_C_DIGITS__conventional__sigma_0.10__rep30,AXIS1__N1_C_DIGITS__conventional__sigma_0.10__rep30,AXIS2__N1_C_DIGITS__conventional__sigma_0.10__rep30,3034df47c313d2c064e2641c291762fa80cb6e27b530cfe1921f6f6a7c2bc611,b508177eb5eb93914a66951e4f502e19033ac7b6e32267e22dd6dcfab08fb7d7,0.1,30,success,True,True
